algorithm,framework,run,seed,solution,engine_speed_rpm,ignition_timing_degrees,compression_ratio,connecting_rod_to_crank_ratio,thermal_efficiency_percent,net_specific_power_kw_per_kg,compromise_score,is_run_compromise
MOPSO,PySwarm + Pareto repository,6,20280724,112,6155.994991130581,-44.079631560498214,11.954703554823286,4.150071058040409,34.57941090709966,17739.223361695975,0.42151025604084386,False
MOPSO,PySwarm + Pareto repository,6,20280724,113,6177.460894714662,-44.176105535979374,11.9575126134658,4.022847735810202,34.54165069242542,17781.641365945972,0.42372034192772573,False
MOPSO,PySwarm + Pareto repository,6,20280724,114,6228.706576233206,-44.8160802566108,11.952627115064246,4.184853751784341,34.51040435486505,17912.93187946792,0.4240450517487031,False
MOPSO,PySwarm + Pareto repository,6,20280724,115,6256.862297401041,-43.67047762514284,11.962917426877304,4.2019131323904455,34.48472978377264,17980.517135012484,0.42497797862828396,False
MOPSO,PySwarm + Pareto repository,6,20280724,116,6279.456305992097,-43.80233999737436,11.957955711908028,4.010508374889527,34.42975452123607,18016.67826184465,0.42870036380744625,False
MOPSO,PySwarm + Pareto repository,6,20280724,117,6352.8775292663095,-43.93313187933289,11.975807562849003,4.254087546052787,34.39956331990807,18211.35106930147,0.42811716008451745,False
MOPSO,PySwarm + Pareto repository,6,20280724,118,6385.8330337274765,-44.98794092222862,11.952504838922872,4.157291790074001,34.34668298776951,18277.68190185534,0.4313091841300854,False
MOPSO,PySwarm + Pareto repository,6,20280724,119,6432.875078349512,-45.10088914433281,11.960748192249635,4.254658678347848,34.317801167807545,18396.84398967858,0.43186415022229946,False
MOPSO,PySwarm + Pareto repository,6,20280724,120,6480.757906490456,-44.47783068174961,11.964264593778365,4.219832297986673,34.25082237028014,18497.607323332766,0.4357781544089933,False
MOPSO,PySwarm + Pareto repository,6,20280724,121,6530.840280370332,-46.76450089442521,11.972531723764066,4.220583784086573,34.22927578305113,18628.827754321253,0.43567363883337956,False
MOPSO,PySwarm + Pareto repository,6,20280724,122,6561.635414259062,-49.08377585822822,11.949581681408489,4.324066508106471,34.1691777659956,18683.8072421225,0.4397768832772877,False
MOPSO,PySwarm + Pareto repository,6,20280724,123,6597.407601156394,-44.72273772914747,11.954781404308314,4.315765763531221,34.12575193078871,18761.791265280237,0.4422501409316848,False
MOPSO,PySwarm + Pareto repository,6,20280724,124,6648.559836640314,-49.57847913475479,12.0,4.083007187370839,34.086093422405334,18885.285976347808,0.44385021977420697,False
MOPSO,PySwarm + Pareto repository,6,20280724,125,6673.411705471308,-46.00804700190923,11.963613815228392,4.1634621467747825,34.05232344495591,18937.097823005322,0.44594388025178794,False
MOPSO,PySwarm + Pareto repository,6,20280724,126,6707.725066404395,-48.271662572047035,11.927045384107679,4.042168406613983,33.98815058593879,18998.59747050241,0.45043688888119077,False
MOPSO,PySwarm + Pareto repository,6,20280724,127,6749.244638714229,-46.3151163201416,11.950823529944072,4.14009279441501,33.957629141955096,19099.02886914887,0.4516950731490848,False
MOPSO,PySwarm + Pareto repository,6,20280724,128,6802.6288908465685,-51.25466900949141,11.960775425934218,4.4,33.93411948658846,19236.768467075508,0.4519467314253759,False
MOPSO,PySwarm + Pareto repository,6,20280724,129,6818.959074540907,-46.501763536313376,11.987782469482982,4.1966132772200355,33.91613592440274,19272.728569589075,0.4530073143495166,False
MOPSO,PySwarm + Pareto repository,6,20280724,130,6869.450196861663,-48.7227580251415,11.984198429277527,4.269815853121006,33.90246986629888,19407.610691428625,0.45253192715832463,False
MOPSO,PySwarm + Pareto repository,6,20280724,131,6914.833632893394,-50.85522207550848,11.998786372969734,4.276297875625106,33.85781626867324,19510.0972225789,0.45507476208912184,False
MOPSO,PySwarm + Pareto repository,6,20280724,132,6990.866996521891,-48.47642696893456,11.979131051412294,4.334104012302647,33.773348873410136,19675.41583342856,0.46031762603964393,False
MOPSO,PySwarm + Pareto repository,6,20280724,133,7015.927531348479,-48.860636203395316,11.909666180176034,4.192722394935933,33.67774689009103,19690.05263333127,0.4682594098638062,False
MOPSO,PySwarm + Pareto repository,6,20280724,134,7022.223549393965,-52.880812926426074,11.980737129677745,3.9995109354415366,33.65957556850617,19697.088684980816,0.4697258205085706,False
MOPSO,PySwarm + Pareto repository,6,20280724,135,7088.085900494205,-52.81258660100042,11.995161703379416,4.201348619490119,33.65205684934198,19877.389139704195,0.4684291867035119,False
MOPSO,PySwarm + Pareto repository,6,20280724,136,7148.900478380858,-48.347652040000554,11.992807079387251,4.391109765053468,33.60240444903096,20018.353770035377,0.47120524029941113,False
MOPSO,PySwarm + Pareto repository,6,20280724,137,7172.021286026991,-49.83281161276484,11.935826462079305,4.030001937765005,33.507934948617276,20026.635225190897,0.4792274630926358,False
MOPSO,PySwarm + Pareto repository,6,20280724,138,7228.417164292009,-49.58669092486274,11.983500571189579,4.193880360571741,33.50107477228828,20179.978658853215,0.4782919675073064,False
MOPSO,PySwarm + Pareto repository,6,20280724,139,7263.565895315205,-50.66824555759395,11.98809707828226,4.106239004683243,33.46820290607705,20258.20810050588,0.48036785197692466,False
MOPSO,PySwarm + Pareto repository,6,20280724,140,7296.319103648372,-52.344742085425324,11.970920962261458,4.096556602626079,33.428186709963306,20325.226441019164,0.48318923709119277,False
MOPSO,PySwarm + Pareto repository,6,20280724,141,7342.160550753457,-54.69583694302848,11.971140980132034,4.054274850872781,33.346330383450635,20402.842621146887,0.4895643195773065,False
MOPSO,PySwarm + Pareto repository,6,20280724,142,7402.926952000709,-53.476892972788065,11.950805965914238,3.917991640242338,33.26834474874911,20523.59383241383,0.4952591639712456,False
MOPSO,PySwarm + Pareto repository,6,20280724,143,7466.693770306663,-54.78807479205011,11.915081564961397,4.4,33.25274338847638,20690.670992028558,0.49516192494689687,False
MOPSO,PySwarm + Pareto repository,6,20280724,144,7518.95159372432,-55.60041393374698,11.93053875696356,4.29742154488668,33.18573679414518,20793.495713104476,0.5001609444022679,False
MOPSO,PySwarm + Pareto repository,6,20280724,145,7571.5001117750735,-53.390142245252605,11.964494661840558,4.1362081616804085,33.14470368528824,20912.927304825967,0.5027850195602155,False
MOPSO,PySwarm + Pareto repository,6,20280724,146,7626.299495962421,-54.13180513096788,11.970287468910527,4.31659578263328,33.12559157964033,21052.14019727234,0.5033608059194048,False
MOPSO,PySwarm + Pareto repository,6,20280724,147,7651.883834273207,-54.96197075025856,11.963567244784732,3.9106019934963387,33.01862642702416,21054.557815571017,0.5127773324239336,False
MOPSO,PySwarm + Pareto repository,6,20280724,148,7673.387735719986,-54.65995798741602,11.932355564293594,4.05873021938461,33.00411734959288,21104.449108219105,0.5136780376314767,False
MOPSO,PySwarm + Pareto repository,6,20280724,149,7742.512019808687,-53.55817529171982,11.972480671952757,4.233917978563676,32.97885280907787,21278.263689482243,0.5146226044414764,False
MOPSO,PySwarm + Pareto repository,6,20280724,150,7782.080334034742,-54.610317298896675,11.958086453095152,4.153462174168867,32.92337189771435,21351.027081276243,0.5190197443828689,False
MOPSO,PySwarm + Pareto repository,6,20280724,151,7821.186580229806,-54.2232943478419,11.965588352031927,4.313059366345609,32.90857913788087,21448.678127302035,0.5196496315151873,False
MOPSO,PySwarm + Pareto repository,6,20280724,152,7872.132803468282,-55.03851176509265,12.0,4.214869817026069,32.86866190943429,21562.20596861384,0.5224281198035683,False
MOPSO,PySwarm + Pareto repository,6,20280724,153,7930.888421803009,-56.472093732572304,11.975269663598137,4.4,32.82925595086078,21697.097159757435,0.5250551785024691,False
MOPSO,PySwarm + Pareto repository,6,20280724,154,7997.9642065327225,-57.557647113183556,11.997451051465923,4.266596049409079,32.750521141815916,21828.124653128078,0.5312637641949939,False
MOPSO,PySwarm + Pareto repository,6,20280724,155,8034.499300055101,-55.62446133421989,11.962814814903258,4.163775061762891,32.657341156229215,21865.448721782024,0.53937385173191,False
MOPSO,PySwarm + Pareto repository,6,20280724,156,8136.549173436517,-56.58317130857925,11.98209695741375,4.238989725206084,32.582616546985996,22092.505144481496,0.5447603127155971,False
MOPSO,PySwarm + Pareto repository,6,20280724,157,8188.542545293465,-57.74297672914932,11.969420775616472,4.197576751220827,32.519783359146906,22190.80246667507,0.5498678423434935,False
MOPSO,PySwarm + Pareto repository,6,20280724,158,8207.622277170707,-59.62545187201925,11.950180511032428,4.1638794585047805,32.475870607073084,22212.473255427198,0.5537010060016568,False
MOPSO,PySwarm + Pareto repository,6,20280724,159,8257.127982531047,-61.22681604934356,11.971020821872699,4.3338271902623795,32.45009855881985,22328.718070493487,0.5554167100047872,False
MOPSO,PySwarm + Pareto repository,6,20280724,160,8307.830743973267,-60.64646440877907,11.983278649613302,4.133590267169911,32.38427298834226,22420.25489614774,0.5608902031125684,False
MOPSO,PySwarm + Pareto repository,6,20280724,161,8333.134321916194,-57.498771013295695,11.976896819043985,4.086383585727902,32.33757494593862,22456.112972461524,0.5649270564370298,False
MOPSO,PySwarm + Pareto repository,6,20280724,162,8370.728953789747,-61.35003832405741,11.966056853761557,4.104928784670966,32.29725871509073,22529.299887870682,0.5682179075496238,False
MOPSO,PySwarm + Pareto repository,6,20280724,163,8408.923464158142,-57.22490110513359,12.0,4.150689943851971,32.27046944633108,22613.325643887645,0.5702506128067188,False
MOPSO,PySwarm + Pareto repository,6,20280724,164,8432.072956022057,-57.96845166971071,11.980648628722665,4.135937080873027,32.24315760306596,22656.38810346412,0.5725253509609535,False
MOPSO,PySwarm + Pareto repository,6,20280724,165,8479.100139899238,-62.38256609753216,11.986969319286244,4.1902650054681985,32.21116277966776,22760.13956928317,0.574966403808921,False
MOPSO,PySwarm + Pareto repository,6,20280724,166,8526.79428955567,-64.61023915143488,11.956667453910296,4.350237923371427,32.12174424123343,22824.62544722641,0.582788147566356,False
MOPSO,PySwarm + Pareto repository,6,20280724,167,8602.201748622425,-61.728962332882034,11.978349178768681,4.1656307254703835,32.08916337198792,23003.12143919543,0.5850302626930213,False
MOPSO,PySwarm + Pareto repository,6,20280724,168,8651.847953115768,-61.39900768007831,11.987408791492463,4.287185442964222,32.06864484957555,23121.08660841639,0.5864495980751863,False
MOPSO,PySwarm + Pareto repository,6,20280724,169,8718.423564833467,-60.66609097167416,11.999621426606893,4.291519125810718,31.999908338024436,23249.062910561934,0.5922356647393813,False
MOPSO,PySwarm + Pareto repository,6,20280724,170,8752.049260450263,-62.30955087030025,11.969746883265291,4.191815811683896,31.933530780111774,23290.319537303578,0.5981248003361481,False
MOPSO,PySwarm + Pareto repository,6,20280724,171,8798.2949564364,-62.04253328206122,11.985114324638412,4.028021262130806,31.85891116470397,23358.67478483085,0.6046817201154381,False
MOPSO,PySwarm + Pareto repository,6,20280724,172,8815.993718794014,-65.17325481606852,11.966672530931465,4.062123251447226,31.81090958125204,23370.398254786855,0.6090074108545493,False
MOPSO,PySwarm + Pareto repository,6,20280724,173,8882.310406742847,-63.10981008904713,11.9802544375611,4.182962996711185,31.802739599679214,23540.15040909696,0.6092348541653827,False
MOPSO,PySwarm + Pareto repository,6,20280724,174,8953.428580422918,-63.47429444102154,11.953705388327325,4.267288370228773,31.728322794409426,23673.106009695774,0.6156344409086949,False
MOPSO,PySwarm + Pareto repository,6,20280724,175,8978.389681617498,-63.92279242801248,12.0,3.943724778156175,31.661778778166365,23689.315656962062,0.6216498271422554,False
MOPSO,PySwarm + Pareto repository,6,20280724,176,9028.820202553128,-66.41555524408659,11.979069923288208,4.302992566307945,31.653422890659026,23816.088672928323,0.6220864877983707,False
MOPSO,PySwarm + Pareto repository,6,20280724,177,9071.908879979052,-66.13797299631977,11.95620942182719,4.158620623911466,31.572805560475807,23868.801260827706,0.6293045593121502,False
MOPSO,PySwarm + Pareto repository,6,20280724,178,9118.318698159395,-64.11808421947752,11.942867214243968,4.145185992230089,31.521847091729953,23952.187311420214,0.6337571850417935,False
MOPSO,PySwarm + Pareto repository,6,20280724,179,9177.020504736207,-65.83182097495441,11.950969783807809,3.865478641913308,31.400779540471685,24013.799808967484,0.6446614370607294,False
MOPSO,PySwarm + Pareto repository,6,20280724,180,9316.203182575186,-64.44575979794021,11.988650821266768,4.4,31.388066088576455,24368.133432439685,0.6451564357221691,False
MOPSO,PySwarm + Pareto repository,6,20280724,181,9347.796454927187,-70.43567389241973,11.979020950574789,4.4,31.297018692427848,24379.84669857224,0.65344888132207,False
MOPSO,PySwarm + Pareto repository,6,20280724,182,9403.910186502053,-66.83157217437758,11.964561517819043,4.3200689957350304,31.27806883407359,24511.34584357142,0.6549803183125564,False
MOPSO,PySwarm + Pareto repository,6,20280724,183,9508.787123715774,-69.3355647234593,11.994371426325435,4.394500428512428,31.190901912294244,24715.637206725434,0.6626805554866139,False
MOPSO,PySwarm + Pareto repository,6,20280724,184,9556.317830249847,-69.82341394326733,11.974134068303279,4.361763986165675,31.119763331847782,24782.529100107695,0.6691070930133629,False
MOPSO,PySwarm + Pareto repository,6,20280724,185,9597.657207958517,-69.25043736089815,11.88168108497237,4.4,31.035948328970797,24822.699432114554,0.6767248523308348,False
MOPSO,PySwarm + Pareto repository,6,20280724,186,9692.861211153504,-67.77332423314581,11.970774743138362,4.380694214655759,30.99064470178647,25032.334828215495,0.680688976779129,False
MOPSO,PySwarm + Pareto repository,6,20280724,187,9766.118010351922,-64.45268038730556,11.956691153231898,4.194561750968598,30.7783257441759,25048.730114889542,0.700083718124893,False
MOPSO,PySwarm + Pareto repository,6,20280724,188,9802.68917965353,-71.09151289099937,11.909417628721686,3.966736371399639,30.73856994389651,25110.053915588123,0.7036793037527861,False
MOPSO,PySwarm + Pareto repository,6,20280724,189,9854.24033315289,-70.42125852939463,11.88915974215876,3.9872872863060853,30.685327574265674,25198.382718194778,0.7084995412687847,False
MOPSO,PySwarm + Pareto repository,6,20280724,190,9926.44368271536,-66.21429559432468,11.971321518106862,4.364074481361423,30.68280570725982,25380.928573401005,0.7086643869693088,False
MOPSO,PySwarm + Pareto repository,6,20280724,191,10000.0,-69.27866723720328,11.983165848975641,4.356807050557875,30.669478577367954,25557.898814473294,0.7098581573741246,False
MOEA/D,pymoo,6,20290724,1,2548.9221114703532,-21.756483247863883,11.999910532737731,4.39618992818418,37.54296845380079,7974.50853517723,0.5255460194353093,False
MOEA/D,pymoo,6,20290724,2,3205.721059048558,-26.076745404453632,11.999160126624096,4.399890523956225,37.14345317430158,9922.629170553548,0.47658757829617826,False
MOEA/D,pymoo,6,20290724,3,3880.89494046099,-26.076745404453632,11.99997759779157,4.376415769869037,36.68083474763067,11862.872165330462,0.43513671410871063,False
MOEA/D,pymoo,6,20290724,4,4380.838201209264,-31.2465337096895,11.998826370390722,4.3992228748517,36.29686532307216,13250.891182621865,0.41278381258574703,False
MOEA/D,pymoo,6,20290724,5,4682.3925075581,-31.406367634274545,11.999912534499062,4.396195964067993,35.99433035041562,14044.965228946437,0.4067975775852065,False
MOEA/D,pymoo,6,20290724,6,5051.65883593442,-37.42821329900647,11.99999018798977,4.396266621592215,35.692372194905154,15025.473947821052,0.3996566222364669,False
MOEA/D,pymoo,6,20290724,7,5292.654709950498,-37.642583050662466,11.998982184314915,4.39903631695984,35.47669618600597,15647.158596862279,0.39865035892389855,True
MOEA/D,pymoo,6,20290724,8,5605.554359908351,-37.8365536148075,11.999954392387545,4.399953138291636,35.1432726017933,16416.460412869175,0.40442297839750596,False
MOEA/D,pymoo,6,20290724,9,5857.39173104119,-42.621030385643635,11.999739589985772,4.39995577149039,34.937213717194744,17053.412227726276,0.40675355132584773,False
MOEA/D,pymoo,6,20290724,10,6078.73757041703,-43.006819551547295,11.999991310905854,4.3973926722140995,34.72145456365509,17588.550862968168,0.41323320427019167,False
